acc,acc_time
1.7676367554677994,3.1154708332614973
2.019377611976704,3.1255438333610077
2.126226951477902,3.1356178333517164
2.0494124628973416,3.145690833334811
1.8734043008100676,3.1557638333179057
1.569866595183235,3.1658368333010003
1.1254788669303375,3.175910833291709
0.6723420927784777,3.185983833274804
0.3596556558411597,3.1960568332578987
0.2138768675162672,3.206130833248608
0.2323374649672008,3.2162038333481178
0.4371283298063029,3.2262768333312124
0.7083289223781911,3.236349833314307
0.9392111594752602,3.246423833305016
1.1670032968676114,3.256496833288111
1.3434348899729074,3.266569833271205
1.5032564723184774,3.2766428332543
1.6100230676770273,3.2867168333614245
1.7253980491031629,3.296789833344519
1.8269272634191835,3.3068628333276138
1.9246130870150164,3.316936833318323
1.9100915683412032,3.327009833301417
1.9019844584127732,3.337082833284512
1.9039870011329696,3.347155833267607
1.898574782513039,3.357229833258316
1.941165338608067,3.367302833357826
1.9564407449314647,3.3773758333409205
1.881591543634458,3.3874498333316296
1.7035051538557004,3.3975228333147243
1.42211281862265,3.407595833297819
1.171630719410652,3.417668833280913
1.119658961678225,3.4277428332716227
1.2232908450625215,3.4378158332547173
1.3645239326673346,3.4478888333542272
1.423751575988816,3.457961833337322
1.3588700166682042,3.468035833328031
1.2597364726620277,3.4781088333111256
1.234869688579734,3.4881818332942203
1.3373185366877571,3.4982558332849294
1.7576980915629723,3.508328833268024
2.3931167120476444,3.5184018332511187
3.2837959799407304,3.5284748333506286
4.191472130075288,3.5385488333413377
5.103341008571016,3.5486218333244324
6.056313064752636,3.558694833307527
7.007798532365675,3.568768833298236
7.645535730383215,3.5788418332813308
8.155753990080289,3.5889148332644254
8.367042046307345,3.59898783324752
8.03659598284138,3.609061833354645
7.677713105896433,3.619134833337739
8.055971080794587,3.6292078333208337
8.85438116479303,3.639281833311543
9.206721572821303,3.6493548332946375
8.79980861276893,3.659427833277732
7.481044834116259,3.6695008332608263
5.538459775423832,3.679574833251536
3.569787552735975,3.689647833351046
2.7750730021700765,3.699720833334141
