acc,acc_time
1.949547727365608,2.517959166551009
2.0866623570923304,2.5280321666505188
1.067331881776786,2.538104166509584
0.6145676606665004,2.548177166609093
1.667925843652936,2.558250166475773
2.1186010916873315,2.568323166575283
2.217205430662157,2.5783951666671783
1.8256321489476808,2.5884681665338576
1.2682249329383728,2.5985411666333675
1.7309814432036563,2.608614166500047
2.624367666384465,2.6186861665919423
3.055099197153536,2.6287591664586216
3.036296537253265,2.638832166558132
2.586717673828335,2.648905166657641
1.981229317060824,2.6589771665167063
1.4526383752731826,2.6690501666162163
1.034468899918963,2.679123166482896
0.7808360843140555,2.689195166574791
0.7854146699565294,2.699268166674301
0.7154727563960449,2.7093411665409803
0.5454843335360255,2.7194141666404903
0.2865468569260163,2.729486166499555
0.1377837703007273,2.739559166599065
0.3526929651176406,2.7496321664657444
0.6456076902032559,2.7597051665652543
0.618449025953514,2.76977716665715
0.4065268590705421,2.779850166523829
1.1288076857330531,2.789923166623339
2.1429110209651028,2.7999961664900184
3.52792396979609,2.810068166581914
4.941127059284501,2.820141166681424
5.654454372777354,2.830214166548103
5.877273893809898,2.8402861666399986
6.637091592847541,2.850359166506678
6.584634700818725,2.860432166606188
4.954923096268737,2.870505166472867
2.4879077001813994,2.8805771665647626
2.065964653799056,2.8906501666642725
1.5924994020475456,2.900723166530952
3.175110460921429,2.910796166630462
5.380125300641509,2.920868166489526
10.16423129803148,2.9309411665890366
14.445460413174011,2.941014166455716
15.602745271690646,2.951087166555226
10.820538236458948,2.9611591666471213
4.543178891395268,2.9712321665138006
4.016875988037521,2.9813051666133106
5.618809604228432,2.99137816647999
5.058678307409238,3.0014501665718853
4.853309592634039,3.0115231666713957
6.57371254028784,3.0215961665380746
7.681821022788733,3.03166816662997
8.49489585852509,3.0417411664966494
9.217122839964915,3.05181416659616
9.093879386464865,3.061887166462838
7.490964182809183,3.071959166554734
5.65958649995836,3.082032166654244
4.7031102501845305,3.092105166520924
4.469393201015273,3.1021781666204333
4.84027768124167,3.112250166479498
4.975003495067636,3.122323166579008
5.526637478011695,3.132396166678518
5.952002916111257,3.142468166537583
5.919576621206544,3.152541166637093
5.053588697235015,3.162614166503772
3.9744518502190473,3.172687166603282
2.810420506105012,3.182759166462347
1.7170974413730993,3.192832166561857
0.5483450864202148,3.202905166661367
1.4129656405423114,3.212978166528046
2.3981813044497797,3.2230501666199416
2.7521434296946947,3.233123166486621
3.4802592725699277,3.243196166586131
4.805073140796703,3.2532681666780263
6.276695251371884,3.2633411665447056
7.1015882690310095,3.273414166644216
6.578980311344187,3.283487166510895
5.897864773397725,3.2935591666027904
5.536370092489434,3.3036321664694697
4.55806099066292,3.31370516656898
3.893710534345391,3.3237781666684896
3.9217877811450608,3.3338501665275544
3.6273961748398618,3.3439231666270643
3.80092036754572,3.353996166493744
4.315548732626636,3.364068166585639
4.55157988502907,3.3741411664523184
4.511457503051761,3.3842141665518284
3.53167908787733,3.3942871666513383
2.888036725669238,3.404359166510403
2.7681169966256225,3.414432166609913
2.8470905777338933,3.4245051664765924
2.670710809182451,3.4345781665761024
2.615098058940005,3.444650166667998
2.6880394973781394,3.454723166534677
2.8339517299668358,3.464796166634187
2.694556510353732,3.474868166493252
2.4758449486185112,3.484941166592762
2.1862241389262955,3.495014166459441
1.9215623860380155,3.505087166558951
1.691031809960085,3.5151589999441057
1.6159523912434737,3.525231999810785
1.7823348803430177,3.535304999910295
2.00473200745229,3.545378000009805
1.8518381371484147,3.55544999986887
2.544416790665678,3.56552299996838
3.136922271243725,3.575595999835059
2.5203051022828222,3.5856679999269545
1.7005989818683291,3.595740999793634
0.6933054900110801,3.605813999893144
0.7675149194015618,3.6158869999926537
0.9895718770748372,3.625958999851719
0.4966091158699572,3.636031999951229
1.0379429898435968,3.646104999817908
0.9562796382147344,3.6561779999174178
0.8955406825736605,3.666250000009313
0.6455783308211402,3.676322999875993
0.9555149899774728,3.6863959999755034
1.612673188749574,3.696468999842182
1.7052204335050551,3.706540999934077
1.5800447212403803,3.716613999800757
1.738490375791366,3.7266869999002665
1.297422123664164,3.736758999992162
1.2454092088026414,3.746831999858841
1.6897718426011856,3.7569049999583513
2.223657658786068,3.766977999825031
2.704295068622729,3.777049999916926
2.891933346362657,3.787122999783605
2.671036777290147,3.7971959998831153
2.122735569821129,3.807268999982625
1.2215649173588934,3.81734099984169
0.5794724355506946,3.8274139999412
1.262659107555205,3.8374869998078793
1.9347401294260167,3.847559999907389
2.3031614292566625,3.8576319999992847
2.3259530891407887,3.867704999865964
2.239622319888833,3.877777999965474
2.112282943457497,3.887849999824539
2.259880612155255,3.897922999924049
2.197541443522232,3.907995999790728
1.3514613512632354,3.918068999890238
2.162836145268853,3.9281409999821335
6.0797263164454165,3.938213999848813
10.127866162397009,3.9482869999483223
13.287719330344755,3.958359999815002
13.884698760545437,3.9684319999068975
9.79441098902955,3.978505000006408
5.876531917161934,3.988577999873087
10.028160298663872,3.9986499999649823
10.47518182622092,4.008722999831662
6.737803702455611,4.018795999931172
10.256325106302816,4.028868999797851
7.04214907783277,4.038940999889746
3.86659948781944,4.049013999989256
4.887242402604681,4.059086999855936
5.796510675880126,4.0691599999554455
5.373315124481036,4.07923199981451
4.773563888745957,4.08930499991402
4.543676017387273,4.09937800001353
5.847622856784466,4.109449999872595
7.059914665798222,4.119522999972105
6.7600006097866645,4.129595999838784
6.845496070823389,4.139668999938294
7.643394627520848,4.149740999797359
8.999942602147838,4.159813999896869
10.910540805583103,4.169886999996379
12.793842987119156,4.179959999863058
12.120775550210078,4.190031999954954
9.161808146823912,4.200104999821633
6.378173161647329,4.210177999921143
2.8310155463740085,4.220250999787822
3.9849209601237696,4.230322999879718
5.994263610393838,4.240395999979228
6.5354029098872415,4.250468999845907
8.00693125181017,4.2605409999378026
9.089288599362693,4.270613999804482
9.817223675052547,4.280686999903992
10.110301828811709,4.290760000003502
9.532821856339226,4.300831999862567
8.579724625183607,4.3109049999620765
8.518195732270177,4.320977999828756
8.948446926784985,4.331050999928266
9.964593207262116,4.341122999787331
10.675682894248974,4.351195999886841
10.414814142799129,4.361268999986351
9.293801191215762,4.37134199985303
8.282902895138808,4.381413999944925
7.571366861171866,4.391486999811605
6.654620495597198,4.401559999911115
5.494850189446048,4.41163200000301
3.615255167617138,4.421704999869689
1.6992593742954984,4.431777999969199
2.287180489125636,4.441850999835879
4.133609348539225,4.451922999927774
5.906230211009459,4.461995999794453
7.368654064607871,4.472068999893963
8.590590854179112,4.482141999993473
9.077874911553716,4.492213999852538
8.502201551823681,4.502286999952048
7.009608777672383,4.512359874788672
5.259837867729164,4.522431874880567
3.690105952650585,4.532504874980077
2.824584222375876,4.5425778748467565
2.808221273563723,4.552650874946266
2.908860898058641,4.562722874805331
2.825221758002453,4.572795874904841
2.357298606071106,4.582868875004351
1.6921880018999684,4.5929418748710304
2.5086135159886283,4.603013874962926
3.926479486795912,4.613086874829605
5.114841836583886,4.623159874929115
5.623425940454035,4.63323187478818
5.606243618529826,4.64330487488769
5.637995473162854,4.6533778749872
6.940425565230053,4.663450874853879
9.06134298847303,4.673522874945775
9.576310140190088,4.683595874812454
8.301009772002287,4.693668874911964
6.259805811333661,4.703741875011474
4.605684394545686,4.713813874870539
3.7493296159242138,4.723886874970049
3.8655510201068313,4.733959874836728
4.9008897545187535,4.744031874928623
5.894326124249102,4.754104874795303
6.3030348554481614,4.764177874894813
5.804403288717788,4.774250874994323
4.72896164065083,4.784322874853388
3.316532768522199,4.794395874952897
2.407516880686451,4.804468874819577
1.9928251872026208,4.814541874919087
1.3749327163131313,4.824613875010982
0.9701694499434228,4.8346868748776615
0.759090466883545,4.844759874977171
0.9305413841904036,4.854831874836236
0.9390763837994008,4.864904874935746
0.5650138472347342,4.8749778748024255
0.969383407644252,4.885050874901936
0.6079302339635426,4.895122874993831
1.2115837515992982,4.90519587486051
1.7659053449109576,4.91526887496002
2.052102030765899,4.9253418748267
2.1667326140498013,4.935413874918595
2.08161604578606,4.945486874785274
1.862751068607733,4.955559874884784
1.763539460433557,4.965632874984294
1.7043323699516466,4.975704874843359
1.466802353425222,4.985777874942869
1.1793715839424366,4.995850874809548
1.3783170630718884,5.005922874901444
1.990330350491902,5.015995875000954
2.623361583206939,5.026068874867633
2.904395207764149,5.036141874967143
2.664693426469576,5.046213874826208
2.031758879584487,5.056286874925718
1.326648714853202,5.066359874792397
0.9903802319622378,5.076432874891907
0.6733051344418355,5.086504874983802
0.9622629876230104,5.096577874850482
1.97116267209814,5.106650874949992
2.72259729456262,5.1167228748090565
2.931530214141625,5.126795874908567
2.786670807901127,5.136868875008076
2.8783631822367526,5.146941874874756
3.2048568428960404,5.157013874966651
2.9959025639513466,5.1670868748333305
2.272585167674668,5.1771598749328405
1.6328970903318616,5.18723287479952
1.5340675166947038,5.197304874891415
1.7888626848857756,5.207377874990925
2.17303069640566,5.2174508748576045
2.410909812111306,5.2275228749495
2.649471301913208,5.237595874816179
